NAME,B01003_001E,B11005_001E,B11005_002E,B11005_012E,B11005_017E,B06010_002E,B06010_003E,B06010_004E,B06010_005E,B06010_006E,B06010_007E,B06010_008E,B06010_009E,B06010_010E,B06010_011E,state,county,tract
"Census Tract 9733, Athens County, Ohio",3661.0,1465.0,337.0,570.0,558.0,437.0,2650.0,567.0,191.0,252.0,314.0,368.0,247.0,156.0,555.0,39,009,973300
"Census Tract 9734, Athens County, Ohio",3483.0,1489.0,392.0,453.0,644.0,545.0,2384.0,441.0,257.0,584.0,234.0,397.0,173.0,71.0,227.0,39,009,973400
"Census Tract 9735, Athens County, Ohio",3222.0,1398.0,374.0,542.0,482.0,247.0,2362.0,428.0,272.0,443.0,408.0,229.0,127.0,136.0,319.0,39,009,973500
"Census Tract 9736, Athens County, Ohio",4120.0,1703.0,340.0,682.0,681.0,421.0,3121.0,402.0,270.0,576.0,702.0,422.0,287.0,54.0,408.0,39,009,973600
"Census Tract 9737, Athens County, Ohio",4610.0,1518.0,577.0,523.0,418.0,612.0,3038.0,357.0,425.0,346.0,469.0,475.0,395.0,180.0,391.0,39,009,973700
"Census Tract 9738, Athens County, Ohio",4876.0,2000.0,505.0,846.0,649.0,614.0,3446.0,625.0,287.0,541.0,439.0,780.0,384.0,73.0,317.0,39,009,973800
"Census Tract 9739.01, Athens County, Ohio",6291.0,500.0,16.0,4.0,480.0,682.0,5597.0,4805.0,431.0,243.0,56.0,26.0,0.0,8.0,28.0,39,009,973901
"Census Tract 9739.02, Athens County, Ohio",3906.0,900.0,57.0,66.0,777.0,496.0,3294.0,2460.0,302.0,226.0,124.0,130.0,1.0,22.0,29.0,39,009,973902
"Census Tract 401, Auglaize County, Ohio",4140.0,1599.0,518.0,644.0,437.0,549.0,2909.0,360.0,238.0,433.0,293.0,622.0,245.0,383.0,335.0,39,011,040100
"Census Tract 402, Auglaize County, Ohio",4222.0,1775.0,586.0,694.0,495.0,302.0,3238.0,492.0,290.0,573.0,533.0,433.0,450.0,136.0,331.0,39,011,040200
"Census Tract 403, Auglaize County, Ohio",3557.0,1585.0,645.0,342.0,598.0,128.0,2592.0,346.0,173.0,488.0,432.0,459.0,412.0,74.0,208.0,39,011,040300
"Census Tract 404, Auglaize County, Ohio",6525.0,3013.0,893.0,1052.0,1068.0,287.0,5302.0,1025.0,443.0,963.0,700.0,746.0,517.0,350.0,558.0,39,011,040400
"Census Tract 405, Auglaize County, Ohio",5193.0,2151.0,726.0,909.0,516.0,247.0,3833.0,473.0,174.0,680.0,373.0,632.0,592.0,258.0,651.0,39,011,040500
"Census Tract 406, Auglaize County, Ohio",3581.0,1472.0,526.0,405.0,541.0,247.0,2500.0,319.0,147.0,340.0,374.0,537.0,326.0,169.0,288.0,39,011,040600
"Census Tract 409, Auglaize County, Ohio",3719.0,1501.0,438.0,545.0,518.0,189.0,2660.0,347.0,120.0,377.0,233.0,366.0,427.0,221.0,569.0,39,011,040900
"Census Tract 410, Auglaize County, Ohio",3658.0,1295.0,489.0,492.0,314.0,168.0,2628.0,331.0,161.0,277.0,294.0,375.0,341.0,218.0,631.0,39,011,041000
"Census Tract 411, Auglaize County, Ohio",3906.0,1565.0,523.0,699.0,343.0,286.0,2861.0,219.0,218.0,504.0,359.0,571.0,470.0,105.0,415.0,39,011,041100
"Census Tract 412.01, Auglaize County, Ohio",1655.0,829.0,175.0,294.0,360.0,86.0,1383.0,159.0,118.0,223.0,250.0,207.0,190.0,89.0,147.0,39,011,041201
"Census Tract 412.02, Auglaize County, Ohio",5553.0,2215.0,872.0,543.0,800.0,213.0,4123.0,470.0,425.0,471.0,733.0,1052.0,492.0,157.0,323.0,39,011,041202
"Census Tract 101, Belmont County, Ohio",4129.0,1909.0,394.0,669.0,846.0,350.0,3154.0,473.0,355.0,597.0,547.0,539.0,234.0,119.0,290.0,39,013,010100
"Census Tract 102, Belmont County, Ohio",3317.0,1473.0,354.0,484.0,635.0,366.0,2563.0,392.0,394.0,495.0,527.0,309.0,174.0,103.0,169.0,39,013,010200
"Census Tract 103, Belmont County, Ohio",3513.0,1348.0,322.0,728.0,298.0,339.0,2635.0,395.0,171.0,450.0,313.0,391.0,431.0,153.0,331.0,39,013,010300
"Census Tract 106, Belmont County, Ohio",4101.0,1411.0,506.0,465.0,440.0,454.0,2871.0,418.0,376.0,637.0,535.0,378.0,200.0,88.0,239.0,39,013,010600
"Census Tract 107, Belmont County, Ohio",2308.0,894.0,216.0,467.0,211.0,230.0,1716.0,291.0,129.0,272.0,206.0,279.0,189.0,64.0,286.0,39,013,010700
"Census Tract 108.02, Belmont County, Ohio",2057.0,825.0,185.0,325.0,315.0,270.0,1377.0,252.0,148.0,208.0,258.0,232.0,125.0,55.0,99.0,39,013,010802
"Census Tract 109.01, Belmont County, Ohio",1665.0,548.0,173.0,235.0,140.0,64.0,1215.0,195.0,120.0,281.0,148.0,153.0,145.0,28.0,145.0,39,013,010901
"Census Tract 109.02, Belmont County, Ohio",5045.0,1907.0,581.0,732.0,594.0,543.0,3633.0,752.0,473.0,761.0,435.0,291.0,368.0,144.0,409.0,39,013,010902
"Census Tract 110, Belmont County, Ohio",4478.0,1869.0,379.0,735.0,755.0,542.0,3237.0,772.0,176.0,422.0,554.0,502.0,291.0,154.0,366.0,39,013,011000
"Census Tract 112, Belmont County, Ohio",3200.0,1243.0,307.0,563.0,373.0,243.0,2437.0,352.0,292.0,526.0,312.0,345.0,208.0,92.0,310.0,39,013,011200
"Census Tract 113, Belmont County, Ohio",4038.0,1659.0,424.0,603.0,632.0,452.0,3149.0,621.0,258.0,425.0,552.0,542.0,386.0,78.0,287.0,39,013,011300
"Census Tract 114, Belmont County, Ohio",4309.0,1673.0,392.0,781.0,500.0,439.0,3155.0,705.0,521.0,568.0,374.0,353.0,318.0,32.0,284.0,39,013,011400
"Census Tract 115, Belmont County, Ohio",1609.0,724.0,154.0,191.0,379.0,109.0,1226.0,236.0,188.0,145.0,310.0,127.0,88.0,40.0,92.0,39,013,011500
"Census Tract 116, Belmont County, Ohio",1168.0,470.0,113.0,164.0,193.0,129.0,787.0,149.0,161.0,114.0,159.0,109.0,72.0,7.0,16.0,39,013,011600
"Census Tract 117, Belmont County, Ohio",1280.0,523.0,157.0,82.0,284.0,78.0,837.0,209.0,56.0,209.0,199.0,61.0,40.0,44.0,19.0,39,013,011700
"Census Tract 119, Belmont County, Ohio",2998.0,1179.0,367.0,350.0,462.0,211.0,2257.0,314.0,137.0,367.0,456.0,423.0,284.0,136.0,140.0,39,013,011900
"Census Tract 120, Belmont County, Ohio",2314.0,790.0,268.0,289.0,233.0,315.0,1490.0,218.0,138.0,332.0,298.0,153.0,213.0,73.0,65.0,39,013,012000
"Census Tract 9732, Athens County, Ohio",5097.0,1994.0,295.0,714.0,985.0,654.0,3719.0,823.0,466.0,499.0,351.0,630.0,347.0,261.0,342.0,39,009,973200
"Census Tract 121, Belmont County, Ohio",1429.0,806.0,201.0,110.0,495.0,175.0,1128.0,328.0,187.0,231.0,185.0,79.0,70.0,14.0,34.0,39,013,012100
"Census Tract 122.01, Belmont County, Ohio",1503.0,571.0,153.0,289.0,129.0,83.0,1235.0,192.0,96.0,199.0,265.0,168.0,74.0,99.0,142.0,39,013,012201
"Census Tract 122.02, Belmont County, Ohio",4830.0,666.0,177.0,338.0,151.0,459.0,4049.0,2168.0,483.0,547.0,226.0,179.0,50.0,129.0,267.0,39,013,012202
"Census Tract 123, Belmont County, Ohio",3870.0,1508.0,369.0,568.0,571.0,256.0,3035.0,516.0,265.0,628.0,353.0,276.0,237.0,119.0,641.0,39,013,012300
"Census Tract 124, Belmont County, Ohio",4263.0,1776.0,356.0,957.0,463.0,359.0,3458.0,690.0,362.0,562.0,530.0,382.0,237.0,156.0,539.0,39,013,012400
"Census Tract 9512.01, Brown County, Ohio",4294.0,1688.0,524.0,768.0,396.0,402.0,3078.0,385.0,226.0,394.0,427.0,646.0,394.0,264.0,342.0,39,015,951201
"Census Tract 9512.02, Brown County, Ohio",4924.0,1786.0,677.0,713.0,396.0,655.0,3364.0,650.0,198.0,501.0,452.0,581.0,280.0,196.0,506.0,39,015,951202
"Census Tract 9513.01, Brown County, Ohio",5118.0,2057.0,747.0,700.0,610.0,371.0,3547.0,359.0,327.0,647.0,420.0,531.0,399.0,237.0,627.0,39,015,951301
"Census Tract 9513.02, Brown County, Ohio",2410.0,1189.0,171.0,433.0,585.0,134.0,1945.0,281.0,408.0,271.0,269.0,308.0,148.0,116.0,144.0,39,015,951302
"Census Tract 9514, Brown County, Ohio",4532.0,1708.0,683.0,595.0,430.0,446.0,3031.0,478.0,270.0,591.0,399.0,441.0,400.0,139.0,313.0,39,015,951400
"Census Tract 5551.02, Darke County, Ohio",3434.0,1600.0,470.0,388.0,742.0,216.0,2420.0,484.0,270.0,566.0,545.0,334.0,141.0,32.0,48.0,39,037,555102
"Census Tract 5601.01, Darke County, Ohio",3858.0,1597.0,446.0,657.0,494.0,431.0,2838.0,295.0,277.0,394.0,646.0,546.0,280.0,133.0,267.0,39,037,560101
"Census Tract 5601.02, Darke County, Ohio",3260.0,1401.0,422.0,547.0,432.0,322.0,2324.0,310.0,168.0,506.0,410.0,351.0,184.0,150.0,245.0,39,037,560102
"Census Tract 5701.01, Darke County, Ohio",3162.0,1201.0,442.0,458.0,301.0,275.0,2239.0,392.0,200.0,361.0,280.0,440.0,164.0,131.0,271.0,39,037,570101
"Census Tract 5701.02, Darke County, Ohio",5420.0,2213.0,662.0,980.0,571.0,334.0,4086.0,692.0,457.0,610.0,524.0,766.0,378.0,184.0,475.0,39,037,570102
"Census Tract 9581, Defiance County, Ohio",4400.0,1586.0,472.0,793.0,321.0,335.0,3262.0,309.0,228.0,471.0,317.0,796.0,334.0,228.0,579.0,39,039,958100
"Census Tract 9582, Defiance County, Ohio",5009.0,1687.0,657.0,683.0,347.0,398.0,3403.0,347.0,470.0,422.0,457.0,745.0,437.0,195.0,330.0,39,039,958200
"Census Tract 9583, Defiance County, Ohio",3899.0,1606.0,520.0,555.0,531.0,240.0,2907.0,418.0,164.0,527.0,611.0,445.0,397.0,182.0,163.0,39,039,958300
"Census Tract 9584, Defiance County, Ohio",3993.0,1662.0,550.0,593.0,519.0,121.0,3005.0,433.0,286.0,359.0,510.0,499.0,506.0,72.0,340.0,39,039,958400
"Census Tract 9585, Defiance County, Ohio",3990.0,1670.0,426.0,523.0,721.0,360.0,2981.0,736.0,266.0,537.0,338.0,414.0,276.0,98.0,316.0,39,039,958500
"Census Tract 9586, Defiance County, Ohio",3749.0,1618.0,567.0,502.0,549.0,238.0,2551.0,347.0,314.0,434.0,379.0,490.0,248.0,52.0,287.0,39,039,958600
"Census Tract 9587, Defiance County, Ohio",4521.0,1915.0,542.0,681.0,692.0,343.0,3547.0,609.0,348.0,680.0,347.0,676.0,344.0,75.0,468.0,39,039,958700
"Census Tract 9588, Defiance County, Ohio",3555.0,1525.0,448.0,626.0,451.0,231.0,2710.0,379.0,442.0,362.0,449.0,612.0,200.0,50.0,216.0,39,039,958800
"Census Tract 9589, Defiance County, Ohio",4908.0,2116.0,521.0,1114.0,481.0,354.0,3957.0,463.0,369.0,673.0,495.0,783.0,559.0,112.0,503.0,39,039,958900
"Census Tract 101, Delaware County, Ohio",5928.0,1891.0,547.0,663.0,681.0,569.0,4679.0,1551.0,272.0,512.0,412.0,461.0,516.0,167.0,788.0,39,041,010100
"Census Tract 102, Delaware County, Ohio",6088.0,2418.0,792.0,693.0,933.0,411.0,4495.0,633.0,630.0,710.0,867.0,569.0,371.0,133.0,582.0,39,041,010200
"Census Tract 104.20, Delaware County, Ohio",2856.0,1116.0,317.0,403.0,396.0,153.0,2268.0,246.0,229.0,238.0,300.0,451.0,342.0,121.0,341.0,39,041,010420
"Census Tract 104.21, Delaware County, Ohio",2705.0,1363.0,260.0,431.0,672.0,137.0,2248.0,333.0,143.0,347.0,208.0,224.0,490.0,179.0,324.0,39,041,010421
"Census Tract 104.22, Delaware County, Ohio",6361.0,2295.0,912.0,540.0,843.0,357.0,4456.0,725.0,430.0,496.0,368.0,641.0,362.0,401.0,1033.0,39,041,010422
"Census Tract 105.20, Delaware County, Ohio",7053.0,2603.0,986.0,975.0,642.0,415.0,5089.0,581.0,173.0,752.0,468.0,843.0,806.0,387.0,1079.0,39,041,010520
"Census Tract 105.30, Delaware County, Ohio",3581.0,1358.0,494.0,357.0,507.0,448.0,2417.0,336.0,329.0,584.0,430.0,317.0,224.0,89.0,108.0,39,041,010530
"Census Tract 111.01, Delaware County, Ohio",3273.0,1168.0,418.0,504.0,246.0,193.0,2494.0,450.0,201.0,446.0,283.0,566.0,216.0,99.0,233.0,39,041,011101
"Census Tract 111.02, Delaware County, Ohio",5794.0,2142.0,580.0,988.0,574.0,427.0,4334.0,491.0,391.0,526.0,481.0,526.0,578.0,213.0,1128.0,39,041,011102
"Census Tract 112, Delaware County, Ohio",3435.0,1432.0,369.0,575.0,488.0,153.0,2902.0,418.0,318.0,360.0,289.0,491.0,334.0,175.0,517.0,39,041,011200
"Census Tract 114.11, Delaware County, Ohio",3566.0,1325.0,515.0,632.0,178.0,372.0,2597.0,390.0,156.0,245.0,194.0,256.0,264.0,75.0,1017.0,39,041,011411
"Census Tract 114.12, Delaware County, Ohio",4920.0,1538.0,717.0,669.0,152.0,568.0,3200.0,448.0,213.0,233.0,265.0,243.0,219.0,111.0,1468.0,39,041,011412
"Census Tract 114.21, Delaware County, Ohio",6644.0,2160.0,1150.0,658.0,352.0,707.0,4288.0,533.0,215.0,281.0,173.0,507.0,348.0,206.0,2025.0,39,041,011421
"Census Tract 114.23, Delaware County, Ohio",7080.0,2165.0,997.0,1068.0,100.0,602.0,5046.0,575.0,188.0,456.0,598.0,233.0,326.0,253.0,2417.0,39,041,011423
"Census Tract 114.30, Delaware County, Ohio",2863.0,1254.0,389.0,460.0,405.0,163.0,2100.0,285.0,133.0,210.0,143.0,144.0,376.0,46.0,763.0,39,041,011430
"Census Tract 114.31, Delaware County, Ohio",1126.0,426.0,81.0,268.0,77.0,79.0,1029.0,199.0,152.0,33.0,61.0,262.0,113.0,35.0,174.0,39,041,011431
"Census Tract 114.32, Delaware County, Ohio",7232.0,2449.0,1047.0,1017.0,385.0,499.0,4931.0,655.0,200.0,466.0,233.0,712.0,315.0,260.0,2090.0,39,041,011432
"Census Tract 115.20, Delaware County, Ohio",3638.0,1556.0,496.0,681.0,379.0,293.0,2666.0,280.0,70.0,235.0,298.0,349.0,436.0,115.0,883.0,39,041,011520
"Census Tract 115.30, Delaware County, Ohio",4761.0,1317.0,868.0,244.0,205.0,434.0,3055.0,371.0,47.0,209.0,482.0,411.0,182.0,123.0,1230.0,39,041,011530
"Census Tract 115.40, Delaware County, Ohio",6206.0,1938.0,960.0,693.0,285.0,455.0,4121.0,528.0,148.0,296.0,420.0,305.0,223.0,204.0,1997.0,39,041,011540
"Census Tract 115.61, Delaware County, Ohio",4442.0,1640.0,777.0,448.0,415.0,460.0,3084.0,410.0,148.0,415.0,255.0,412.0,628.0,192.0,624.0,39,041,011561
"Census Tract 115.62, Delaware County, Ohio",6178.0,1885.0,1183.0,443.0,259.0,667.0,3660.0,353.0,231.0,367.0,202.0,240.0,269.0,220.0,1778.0,39,041,011562
"Census Tract 5551.01, Darke County, Ohio",3506.0,1732.0,350.0,391.0,991.0,369.0,2681.0,375.0,351.0,700.0,396.0,533.0,197.0,47.0,82.0,39,037,555101
"Census Tract 115.63, Delaware County, Ohio",6007.0,2040.0,1329.0,416.0,295.0,507.0,3913.0,549.0,97.0,246.0,228.0,272.0,332.0,89.0,2100.0,39,041,011563
"Census Tract 115.64, Delaware County, Ohio",5246.0,1444.0,812.0,536.0,96.0,556.0,3284.0,704.0,58.0,215.0,241.0,241.0,190.0,173.0,1462.0,39,041,011564
"Census Tract 115.65, Delaware County, Ohio",4118.0,1164.0,684.0,469.0,11.0,519.0,2632.0,337.0,77.0,322.0,68.0,348.0,194.0,83.0,1203.0,39,041,011565
"Census Tract 116.04, Delaware County, Ohio",7226.0,2290.0,1152.0,741.0,397.0,446.0,4766.0,536.0,198.0,345.0,730.0,612.0,781.0,158.0,1406.0,39,041,011604
"Census Tract 117.10, Delaware County, Ohio",6651.0,2566.0,805.0,1154.0,607.0,347.0,5061.0,655.0,167.0,425.0,333.0,473.0,648.0,422.0,1938.0,39,041,011710
"Census Tract 117.40, Delaware County, Ohio",6196.0,1943.0,860.0,924.0,159.0,688.0,4295.0,646.0,135.0,218.0,309.0,329.0,385.0,232.0,2041.0,39,041,011740
"Census Tract 117.60, Delaware County, Ohio",5231.0,1861.0,796.0,618.0,447.0,410.0,3876.0,437.0,303.0,228.0,352.0,514.0,778.0,208.0,1056.0,39,041,011760
"Census Tract 117.62, Delaware County, Ohio",6829.0,2303.0,943.0,890.0,470.0,383.0,4807.0,894.0,280.0,356.0,518.0,433.0,428.0,204.0,1694.0,39,041,011762
"Census Tract 117.63, Delaware County, Ohio",5077.0,1612.0,954.0,548.0,110.0,380.0,3196.0,333.0,99.0,239.0,236.0,208.0,289.0,58.0,1734.0,39,041,011763
"Census Tract 261.03, Hamilton County, Ohio",4418.0,1859.0,619.0,614.0,626.0,124.0,3087.0,374.0,216.0,517.0,482.0,641.0,506.0,240.0,111.0,39,061,026103
"Census Tract 261.04, Hamilton County, Ohio",4445.0,1883.0,492.0,640.0,751.0,297.0,3332.0,499.0,319.0,339.0,725.0,410.0,221.0,208.0,611.0,39,061,026104
"Census Tract 262, Hamilton County, Ohio",1441.0,610.0,162.0,215.0,233.0,112.0,1059.0,189.0,164.0,231.0,215.0,131.0,93.0,17.0,19.0,39,061,026200
"Census Tract 263, Hamilton County, Ohio",1132.0,369.0,136.0,22.0,211.0,121.0,695.0,329.0,90.0,80.0,81.0,25.0,22.0,17.0,51.0,39,061,026300
"Census Tract 264, Hamilton County, Ohio",2970.0,1262.0,410.0,183.0,669.0,373.0,1771.0,483.0,122.0,366.0,74.0,218.0,176.0,62.0,270.0,39,061,026400
"Census Tract 265, Hamilton County, Ohio",2724.0,1896.0,172.0,268.0,1456.0,78.0,2425.0,283.0,215.0,258.0,130.0,177.0,300.0,142.0,920.0,39,061,026500
"Census Tract 266, Hamilton County, Ohio",1462.0,703.0,118.0,289.0,296.0,136.0,1172.0,220.0,58.0,96.0,111.0,169.0,65.0,77.0,376.0,39,061,026600
"Census Tract 267, Hamilton County, Ohio",1686.0,747.0,188.0,148.0,411.0,158.0,1224.0,313.0,156.0,373.0,160.0,160.0,22.0,12.0,28.0,39,061,026700
"Census Tract 268, Hamilton County, Ohio",1617.0,975.0,74.0,278.0,623.0,60.0,1470.0,102.0,141.0,104.0,112.0,158.0,139.0,83.0,631.0,39,061,026800
"Census Tract 269, Hamilton County, Ohio",3093.0,1126.0,371.0,68.0,687.0,79.0,1674.0,615.0,266.0,191.0,196.0,212.0,47.0,68.0,79.0,39,061,026900
"Census Tract 270, Hamilton County, Ohio",3226.0,1578.0,277.0,183.0,1118.0,298.0,2217.0,592.0,394.0,391.0,140.0,272.0,110.0,95.0,223.0,39,061,027000
"Census Tract 271, Hamilton County, Ohio",5014.0,2395.0,448.0,604.0,1343.0,583.0,3611.0,823.0,836.0,512.0,618.0,373.0,204.0,124.0,121.0,39,061,027100
"Census Tract 272, Hamilton County, Ohio",1843.0,853.0,186.0,122.0,545.0,204.0,1270.0,341.0,221.0,266.0,215.0,124.0,64.0,17.0,22.0,39,061,027200
"Census Tract 273, Hamilton County, Ohio",2623.0,881.0,413.0,325.0,143.0,270.0,1624.0,253.0,69.0,112.0,130.0,99.0,139.0,54.0,768.0,39,061,027300
"Census Tract 274, Hamilton County, Ohio",4266.0,1801.0,476.0,448.0,877.0,386.0,2985.0,639.0,348.0,603.0,466.0,602.0,162.0,36.0,129.0,39,061,027400
"Census Tract 275, Hamilton County, Ohio",2682.0,949.0,314.0,431.0,204.0,228.0,1909.0,286.0,59.0,156.0,185.0,181.0,185.0,55.0,802.0,39,061,027500
"Census Tract 276, Hamilton County, Ohio",2178.0,1337.0,84.0,289.0,964.0,148.0,1897.0,181.0,130.0,217.0,255.0,333.0,363.0,106.0,312.0,39,061,027600
"Census Tract 277, Hamilton County, Ohio",4051.0,2042.0,328.0,506.0,1208.0,256.0,3123.0,377.0,358.0,521.0,447.0,428.0,308.0,231.0,453.0,39,061,027700
"Census Tract 1, Hancock County, Ohio",4316.0,1906.0,373.0,724.0,809.0,270.0,3290.0,535.0,259.0,542.0,632.0,535.0,359.0,134.0,294.0,39,063,000100
"Census Tract 2, Hancock County, Ohio",6304.0,2571.0,695.0,903.0,973.0,325.0,4615.0,646.0,353.0,601.0,632.0,709.0,488.0,204.0,982.0,39,063,000200
"Census Tract 3.01, Hancock County, Ohio",1251.0,567.0,116.0,222.0,229.0,61.0,1013.0,126.0,73.0,142.0,141.0,124.0,147.0,21.0,239.0,39,063,000301
"Census Tract 3.02, Hancock County, Ohio",6895.0,2583.0,858.0,1207.0,518.0,442.0,5101.0,713.0,281.0,708.0,780.0,906.0,606.0,196.0,911.0,39,063,000302
"Census Tract 4, Hancock County, Ohio",7333.0,3092.0,728.0,1002.0,1362.0,540.0,5602.0,567.0,570.0,994.0,756.0,987.0,696.0,345.0,687.0,39,063,000400
"Census Tract 5, Hancock County, Ohio",5260.0,2502.0,735.0,545.0,1222.0,430.0,3799.0,605.0,441.0,637.0,848.0,733.0,388.0,67.0,80.0,39,063,000500
"Census Tract 6, Hancock County, Ohio",6363.0,3477.0,542.0,1091.0,1844.0,501.0,5195.0,599.0,532.0,1151.0,854.0,1091.0,321.0,153.0,494.0,39,063,000600
"Census Tract 7, Hancock County, Ohio",6392.0,2594.0,803.0,848.0,943.0,358.0,4661.0,740.0,489.0,506.0,309.0,509.0,712.0,212.0,1184.0,39,063,000700
"Census Tract 8, Hancock County, Ohio",4033.0,1694.0,510.0,449.0,735.0,245.0,2751.0,485.0,190.0,367.0,520.0,472.0,244.0,70.0,403.0,39,063,000800
"Census Tract 9.01, Hancock County, Ohio",1551.0,739.0,167.0,139.0,433.0,178.0,1148.0,191.0,133.0,214.0,231.0,177.0,172.0,30.0,0.0,39,063,000901
"Census Tract 9.02, Hancock County, Ohio",4315.0,1308.0,511.0,246.0,551.0,607.0,3074.0,1345.0,443.0,501.0,251.0,366.0,106.0,24.0,38.0,39,063,000902
"Census Tract 10, Hancock County, Ohio",6423.0,2924.0,730.0,869.0,1325.0,406.0,4950.0,656.0,395.0,717.0,702.0,930.0,461.0,307.0,782.0,39,063,001000
"Census Tract 11, Hancock County, Ohio",4083.0,1698.0,448.0,496.0,754.0,150.0,3106.0,458.0,286.0,438.0,325.0,593.0,434.0,99.0,473.0,39,063,001100
"Census Tract 12, Hancock County, Ohio",5919.0,2261.0,755.0,949.0,557.0,476.0,4268.0,587.0,343.0,680.0,605.0,775.0,613.0,167.0,498.0,39,063,001200
"Census Tract 13, Hancock County, Ohio",5327.0,2106.0,695.0,914.0,497.0,514.0,3813.0,613.0,257.0,478.0,375.0,715.0,481.0,203.0,691.0,39,063,001300
"Census Tract 1, Hardin County, Ohio",3359.0,1374.0,388.0,597.0,389.0,210.0,2534.0,465.0,162.0,440.0,399.0,393.0,300.0,144.0,231.0,39,065,000100
"Census Tract 2, Hardin County, Ohio",4825.0,2086.0,627.0,654.0,805.0,560.0,3373.0,775.0,280.0,790.0,485.0,462.0,163.0,241.0,177.0,39,065,000200
"Census Tract 3, Hardin County, Ohio",3490.0,1407.0,424.0,611.0,372.0,344.0,2541.0,403.0,248.0,381.0,406.0,310.0,349.0,149.0,295.0,39,065,000300
"Census Tract 261.02, Hamilton County, Ohio",2794.0,1126.0,355.0,358.0,413.0,300.0,2123.0,461.0,253.0,442.0,249.0,324.0,151.0,78.0,165.0,39,061,026102
"Census Tract 4.01, Hardin County, Ohio",2146.0,79.0,0.0,17.0,62.0,289.0,1857.0,1586.0,85.0,92.0,22.0,19.0,37.0,16.0,0.0,39,065,000401
"Census Tract 4.02, Hardin County, Ohio",4238.0,1828.0,509.0,573.0,746.0,507.0,2980.0,649.0,259.0,423.0,353.0,368.0,425.0,154.0,349.0,39,065,000402
"Census Tract 5, Hardin County, Ohio",4054.0,1518.0,532.0,590.0,396.0,387.0,2745.0,640.0,245.0,388.0,455.0,443.0,255.0,88.0,231.0,39,065,000500
"Census Tract 6, Hardin County, Ohio",4145.0,1670.0,420.0,589.0,661.0,388.0,2940.0,731.0,336.0,426.0,490.0,428.0,377.0,94.0,58.0,39,065,000600
"Census Tract 7, Hardin County, Ohio",5136.0,1815.0,571.0,762.0,482.0,618.0,3354.0,446.0,195.0,603.0,471.0,612.0,482.0,196.0,349.0,39,065,000700
"Census Tract 9756, Harrison County, Ohio",3806.0,1594.0,436.0,543.0,615.0,457.0,2772.0,484.0,418.0,484.0,490.0,369.0,173.0,132.0,222.0,39,067,975600
"Census Tract 9757, Harrison County, Ohio",3967.0,1476.0,381.0,666.0,429.0,611.0,2678.0,499.0,479.0,434.0,339.0,368.0,288.0,99.0,172.0,39,067,975700
"Census Tract 9758, Harrison County, Ohio",2184.0,936.0,234.0,363.0,339.0,224.0,1493.0,250.0,183.0,166.0,245.0,246.0,169.0,54.0,180.0,39,067,975800
"Census Tract 9759, Harrison County, Ohio",1907.0,820.0,193.0,414.0,213.0,81.0,1544.0,195.0,198.0,362.0,224.0,154.0,184.0,37.0,190.0,39,067,975900
"Census Tract 9760, Harrison County, Ohio",3268.0,1395.0,378.0,394.0,623.0,300.0,2411.0,551.0,166.0,367.0,434.0,247.0,280.0,41.0,325.0,39,067,976000
"Census Tract 101, Montgomery County, Ohio",2135.0,824.0,282.0,340.0,202.0,185.0,1507.0,219.0,35.0,54.0,78.0,105.0,141.0,133.0,742.0,39,113,010100
"Census Tract 102, Montgomery County, Ohio",6823.0,2640.0,953.0,1045.0,642.0,572.0,4655.0,536.0,318.0,331.0,190.0,664.0,379.0,434.0,1803.0,39,113,010200
"Census Tract 201, Montgomery County, Ohio",2610.0,1150.0,307.0,302.0,541.0,220.0,1892.0,310.0,97.0,137.0,279.0,351.0,356.0,95.0,267.0,39,113,020100
"Census Tract 202, Montgomery County, Ohio",2846.0,1280.0,275.0,545.0,460.0,185.0,2311.0,338.0,177.0,384.0,222.0,362.0,358.0,79.0,391.0,39,113,020200
"Census Tract 203, Montgomery County, Ohio",2379.0,1105.0,233.0,484.0,388.0,170.0,1963.0,253.0,100.0,152.0,178.0,343.0,180.0,59.0,698.0,39,113,020300
"Census Tract 204, Montgomery County, Ohio",6880.0,2658.0,751.0,935.0,972.0,437.0,5060.0,714.0,540.0,729.0,660.0,657.0,722.0,247.0,791.0,39,113,020400
"Census Tract 205, Montgomery County, Ohio",1469.0,823.0,149.0,194.0,480.0,117.0,1095.0,168.0,101.0,171.0,242.0,220.0,108.0,19.0,66.0,39,113,020500
"Census Tract 206.01, Montgomery County, Ohio",1675.0,784.0,172.0,297.0,315.0,110.0,1287.0,166.0,66.0,213.0,167.0,234.0,153.0,62.0,226.0,39,113,020601
"Census Tract 206.02, Montgomery County, Ohio",1706.0,698.0,209.0,244.0,245.0,186.0,1233.0,135.0,93.0,121.0,109.0,196.0,207.0,76.0,296.0,39,113,020602
"Census Tract 207, Montgomery County, Ohio",3143.0,1535.0,288.0,473.0,774.0,125.0,2494.0,299.0,111.0,236.0,340.0,651.0,375.0,222.0,260.0,39,113,020700
"Census Tract 208, Montgomery County, Ohio",2674.0,1339.0,293.0,427.0,619.0,198.0,2092.0,264.0,114.0,225.0,196.0,408.0,244.0,188.0,453.0,39,113,020800
"Census Tract 209, Montgomery County, Ohio",2814.0,1423.0,336.0,237.0,850.0,177.0,2064.0,221.0,158.0,226.0,332.0,494.0,294.0,37.0,302.0,39,113,020900
