B01003_001E,NAME,state,county,tract
4752,"Census Tract 63.30, Franklin County, Ohio",39,049,006330
3614,"Census Tract 63.40, Franklin County, Ohio",39,049,006340
4422,"Census Tract 63.51, Franklin County, Ohio",39,049,006351
3217,"Census Tract 63.52, Franklin County, Ohio",39,049,006352
5482,"Census Tract 63.53, Franklin County, Ohio",39,049,006353
6496,"Census Tract 63.72, Franklin County, Ohio",39,049,006372
5665,"Census Tract 63.84, Franklin County, Ohio",39,049,006384
4425,"Census Tract 63.86, Franklin County, Ohio",39,049,006386
5855,"Census Tract 63.87, Franklin County, Ohio",39,049,006387
5696,"Census Tract 63.91, Franklin County, Ohio",39,049,006391
4308,"Census Tract 63.92, Franklin County, Ohio",39,049,006392
5700,"Census Tract 63.93, Franklin County, Ohio",39,049,006393
2748,"Census Tract 63.94, Franklin County, Ohio",39,049,006394
3924,"Census Tract 63.95, Franklin County, Ohio",39,049,006395
5297,"Census Tract 63.96, Franklin County, Ohio",39,049,006396
6566,"Census Tract 63.97, Franklin County, Ohio",39,049,006397
3482,"Census Tract 63.98, Franklin County, Ohio",39,049,006398
2889,"Census Tract 64.10, Franklin County, Ohio",39,049,006410
5104,"Census Tract 64.30, Franklin County, Ohio",39,049,006430
3602,"Census Tract 65, Franklin County, Ohio",39,049,006500
3910,"Census Tract 66, Franklin County, Ohio",39,049,006600
2949,"Census Tract 67.10, Franklin County, Ohio",39,049,006710
4016,"Census Tract 67.21, Franklin County, Ohio",39,049,006721
1206,"Census Tract 2058, Lake County, Ohio",39,085,205800
3166,"Census Tract 2061, Lake County, Ohio",39,085,206100
1628,"Census Tract 2062, Lake County, Ohio",39,085,206200
4990,"Census Tract 2063, Lake County, Ohio",39,085,206300
4596,"Census Tract 2064, Lake County, Ohio",39,085,206400
3827,"Census Tract 2065, Lake County, Ohio",39,085,206500
4878,"Census Tract 2066, Lake County, Ohio",39,085,206600
6095,"Census Tract 2067, Lake County, Ohio",39,085,206700
0,"Census Tract 9900, Lake County, Ohio",39,085,990000
2929,"Census Tract 501, Lawrence County, Ohio",39,087,050100
2001,"Census Tract 502, Lawrence County, Ohio",39,087,050200
2215,"Census Tract 503, Lawrence County, Ohio",39,087,050300
3169,"Census Tract 504, Lawrence County, Ohio",39,087,050400
3583,"Census Tract 505.01, Lawrence County, Ohio",39,087,050501
2340,"Census Tract 505.02, Lawrence County, Ohio",39,087,050502
1598,"Census Tract 506, Lawrence County, Ohio",39,087,050600
3638,"Census Tract 507, Lawrence County, Ohio",39,087,050700
3730,"Census Tract 508, Lawrence County, Ohio",39,087,050800
1994,"Census Tract 509, Lawrence County, Ohio",39,087,050900
4235,"Census Tract 510.01, Lawrence County, Ohio",39,087,051001
4453,"Census Tract 510.02, Lawrence County, Ohio",39,087,051002
3698,"Census Tract 511.01, Lawrence County, Ohio",39,087,051101
3114,"Census Tract 511.02, Lawrence County, Ohio",39,087,051102
4889,"Census Tract 512, Lawrence County, Ohio",39,087,051200
3818,"Census Tract 513, Lawrence County, Ohio",39,087,051300
5200,"Census Tract 514.01, Lawrence County, Ohio",39,087,051401
3297,"Census Tract 514.02, Lawrence County, Ohio",39,087,051402
3115,"Census Tract 7507, Licking County, Ohio",39,089,750700
2485,"Census Tract 7510, Licking County, Ohio",39,089,751000
3780,"Census Tract 7513, Licking County, Ohio",39,089,751300
3327,"Census Tract 7516, Licking County, Ohio",39,089,751600
4767,"Census Tract 7519, Licking County, Ohio",39,089,751900
4921,"Census Tract 7522, Licking County, Ohio",39,089,752200
4475,"Census Tract 7525, Licking County, Ohio",39,089,752500
4406,"Census Tract 7528.01, Licking County, Ohio",39,089,752801
3267,"Census Tract 7528.02, Licking County, Ohio",39,089,752802
5073,"Census Tract 7531, Licking County, Ohio",39,089,753100
3388,"Census Tract 7533.01, Licking County, Ohio",39,089,753301
4595,"Census Tract 7533.02, Licking County, Ohio",39,089,753302
2264,"Census Tract 7536, Licking County, Ohio",39,089,753600
5306,"Census Tract 7539, Licking County, Ohio",39,089,753900
2981,"Census Tract 7541.02, Licking County, Ohio",39,089,754102
2336,"Census Tract 7541.03, Licking County, Ohio",39,089,754103
4779,"Census Tract 7541.04, Licking County, Ohio",39,089,754104
6046,"Census Tract 7544, Licking County, Ohio",39,089,754400
6181,"Census Tract 7547, Licking County, Ohio",39,089,754700
7261,"Census Tract 7550, Licking County, Ohio",39,089,755000
4365,"Census Tract 211.01, Pickaway County, Ohio",39,129,021101
3583,"Census Tract 211.02, Pickaway County, Ohio",39,129,021102
4656,"Census Tract 212.01, Pickaway County, Ohio",39,129,021201
3419,"Census Tract 212.02, Pickaway County, Ohio",39,129,021202
3637,"Census Tract 213, Pickaway County, Ohio",39,129,021300
3493,"Census Tract 214.01, Pickaway County, Ohio",39,129,021401
5342,"Census Tract 214.03, Pickaway County, Ohio",39,129,021403
1418,"Census Tract 214.04, Pickaway County, Ohio",39,129,021404
3558,"Census Tract 215, Pickaway County, Ohio",39,129,021500
3364,"Census Tract 216, Pickaway County, Ohio",39,129,021600
5405,"Census Tract 217, Pickaway County, Ohio",39,129,021700
5845,"Census Tract 9522, Pike County, Ohio",39,131,952200
5215,"Census Tract 9523, Pike County, Ohio",39,131,952300
3510,"Census Tract 9524, Pike County, Ohio",39,131,952400
3503,"Census Tract 9525, Pike County, Ohio",39,131,952500
3544,"Census Tract 9526.01, Pike County, Ohio",39,131,952601
2155,"Census Tract 9526.02, Pike County, Ohio",39,131,952602
4142,"Census Tract 9527, Pike County, Ohio",39,131,952700
3579,"Census Tract 6001.02, Portage County, Ohio",39,133,600102
5628,"Census Tract 6001.03, Portage County, Ohio",39,133,600103
5737,"Census Tract 6002, Portage County, Ohio",39,133,600200
6836,"Census Tract 6003.02, Portage County, Ohio",39,133,600302
4541,"Census Tract 6003.03, Portage County, Ohio",39,133,600303
4788,"Census Tract 6003.04, Portage County, Ohio",39,133,600304
6542,"Census Tract 6004.01, Portage County, Ohio",39,133,600401
5355,"Census Tract 6004.02, Portage County, Ohio",39,133,600402
4890,"Census Tract 6004.03, Portage County, Ohio",39,133,600403
5650,"Census Tract 6005, Portage County, Ohio",39,133,600500
2852,"Census Tract 6006.02, Portage County, Ohio",39,133,600602
3769,"Census Tract 6006.03, Portage County, Ohio",39,133,600603
1952,"Census Tract 6007.03, Portage County, Ohio",39,133,600703
1645,"Census Tract 6007.04, Portage County, Ohio",39,133,600704
2582,"Census Tract 6007.05, Portage County, Ohio",39,133,600705
2903,"Census Tract 6007.06, Portage County, Ohio",39,133,600706
3548,"Census Tract 6008, Portage County, Ohio",39,133,600800
3641,"Census Tract 6009.01, Portage County, Ohio",39,133,600901
5141,"Census Tract 6009.02, Portage County, Ohio",39,133,600902
2423,"Census Tract 6010, Portage County, Ohio",39,133,601000
5895,"Census Tract 6011, Portage County, Ohio",39,133,601100
4652,"Census Tract 6012, Portage County, Ohio",39,133,601200
9358,"Census Tract 6013, Portage County, Ohio",39,133,601300
4626,"Census Tract 6014, Portage County, Ohio",39,133,601400
1556,"Census Tract 6015.01, Portage County, Ohio",39,133,601501
6843,"Census Tract 6015.02, Portage County, Ohio",39,133,601502
3679,"Census Tract 6015.03, Portage County, Ohio",39,133,601503
3921,"Census Tract 6016, Portage County, Ohio",39,133,601600
5370,"Census Tract 6017.02, Portage County, Ohio",39,133,601702
4859,"Census Tract 414.05, Clermont County, Ohio",39,025,041405
5166,"Census Tract 414.06, Clermont County, Ohio",39,025,041406
4762,"Census Tract 415.03, Clermont County, Ohio",39,025,041503
3927,"Census Tract 415.04, Clermont County, Ohio",39,025,041504
3552,"Census Tract 415.05, Clermont County, Ohio",39,025,041505
2722,"Census Tract 415.06, Clermont County, Ohio",39,025,041506
5427,"Census Tract 416, Clermont County, Ohio",39,025,041600
4225,"Census Tract 417.01, Clermont County, Ohio",39,025,041701
3988,"Census Tract 417.02, Clermont County, Ohio",39,025,041702
4005,"Census Tract 418, Clermont County, Ohio",39,025,041800
5708,"Census Tract 419, Clermont County, Ohio",39,025,041900
4021,"Census Tract 420.01, Clermont County, Ohio",39,025,042001
1941,"Census Tract 420.02, Clermont County, Ohio",39,025,042002
3675,"Census Tract 9643, Clinton County, Ohio",39,027,964300
5286,"Census Tract 9644, Clinton County, Ohio",39,027,964400
3140,"Census Tract 9645.01, Clinton County, Ohio",39,027,964501
2846,"Census Tract 9645.02, Clinton County, Ohio",39,027,964502
2766,"Census Tract 9646, Clinton County, Ohio",39,027,964600
5707,"Census Tract 9647, Clinton County, Ohio",39,027,964700
5418,"Census Tract 9648, Clinton County, Ohio",39,027,964800
5098,"Census Tract 9649, Clinton County, Ohio",39,027,964900
4042,"Census Tract 9650, Clinton County, Ohio",39,027,965000
4022,"Census Tract 9651, Clinton County, Ohio",39,027,965100
5142,"Census Tract 9501, Columbiana County, Ohio",39,029,950100
4732,"Census Tract 9502, Columbiana County, Ohio",39,029,950200
5163,"Census Tract 9503, Columbiana County, Ohio",39,029,950300
4223,"Census Tract 9504, Columbiana County, Ohio",39,029,950400
5265,"Census Tract 9505, Columbiana County, Ohio",39,029,950500
5194,"Census Tract 9506, Columbiana County, Ohio",39,029,950600
5226,"Census Tract 9507, Columbiana County, Ohio",39,029,950700
3932,"Census Tract 9508, Columbiana County, Ohio",39,029,950800
3831,"Census Tract 9509, Columbiana County, Ohio",39,029,950900
5645,"Census Tract 9510, Columbiana County, Ohio",39,029,951000
4262,"Census Tract 9511, Columbiana County, Ohio",39,029,951100
4535,"Census Tract 9512, Columbiana County, Ohio",39,029,951200
3826,"Census Tract 9513, Columbiana County, Ohio",39,029,951300
2498,"Census Tract 9514.01, Columbiana County, Ohio",39,029,951401
4830,"Census Tract 9514.02, Columbiana County, Ohio",39,029,951402
4746,"Census Tract 9515, Columbiana County, Ohio",39,029,951500
5224,"Census Tract 9516, Columbiana County, Ohio",39,029,951600
4628,"Census Tract 9517, Columbiana County, Ohio",39,029,951700
3143,"Census Tract 9518, Columbiana County, Ohio",39,029,951800
3451,"Census Tract 9519, Columbiana County, Ohio",39,029,951900
2991,"Census Tract 9520, Columbiana County, Ohio",39,029,952000
1206,"Census Tract 9521, Columbiana County, Ohio",39,029,952100
2040,"Census Tract 9522, Columbiana County, Ohio",39,029,952200
2945,"Census Tract 67.22, Franklin County, Ohio",39,049,006722
2387,"Census Tract 68.10, Franklin County, Ohio",39,049,006810
3434,"Census Tract 68.21, Franklin County, Ohio",39,049,006821
1945,"Census Tract 68.22, Franklin County, Ohio",39,049,006822
1726,"Census Tract 69.10, Franklin County, Ohio",39,049,006910
3801,"Census Tract 69.21, Franklin County, Ohio",39,049,006921
4718,"Census Tract 69.23, Franklin County, Ohio",39,049,006923
4227,"Census Tract 69.24, Franklin County, Ohio",39,049,006924
7568,"Census Tract 69.31, Franklin County, Ohio",39,049,006931
7361,"Census Tract 69.32, Franklin County, Ohio",39,049,006932
6720,"Census Tract 69.33, Franklin County, Ohio",39,049,006933
4930,"Census Tract 69.43, Franklin County, Ohio",39,049,006943
4777,"Census Tract 69.44, Franklin County, Ohio",39,049,006944
6306,"Census Tract 69.45, Franklin County, Ohio",39,049,006945
2559,"Census Tract 69.50, Franklin County, Ohio",39,049,006950
4358,"Census Tract 69.91, Franklin County, Ohio",39,049,006991
4740,"Census Tract 69.92, Franklin County, Ohio",39,049,006992
4888,"Census Tract 70.10, Franklin County, Ohio",39,049,007010
7735,"Census Tract 70.20, Franklin County, Ohio",39,049,007020
2448,"Census Tract 70.41, Franklin County, Ohio",39,049,007041
5815,"Census Tract 70.43, Franklin County, Ohio",39,049,007043
6309,"Census Tract 70.44, Franklin County, Ohio",39,049,007044
4257,"Census Tract 70.47, Franklin County, Ohio",39,049,007047
6987,"Census Tract 70.48, Franklin County, Ohio",39,049,007048
2997,"Census Tract 71.01, Franklin County, Ohio",39,049,007101
3255,"Census Tract 71.02, Franklin County, Ohio",39,049,007102
3633,"Census Tract 71.03, Franklin County, Ohio",39,049,007103
6693,"Census Tract 71.12, Franklin County, Ohio",39,049,007112
6232,"Census Tract 71.13, Franklin County, Ohio",39,049,007113
5022,"Census Tract 71.14, Franklin County, Ohio",39,049,007114
6231,"Census Tract 71.15, Franklin County, Ohio",39,049,007115
4618,"Census Tract 71.20, Franklin County, Ohio",39,049,007120
7030,"Census Tract 71.93, Franklin County, Ohio",39,049,007193
2937,"Census Tract 71.98, Franklin County, Ohio",39,049,007198
7050,"Census Tract 71.99, Franklin County, Ohio",39,049,007199
3741,"Census Tract 72.02, Franklin County, Ohio",39,049,007202
5719,"Census Tract 72.05, Franklin County, Ohio",39,049,007205
9200,"Census Tract 72.09, Franklin County, Ohio",39,049,007209
4396,"Census Tract 72.11, Franklin County, Ohio",39,049,007211
5076,"Census Tract 72.12, Franklin County, Ohio",39,049,007212
6005,"Census Tract 72.13, Franklin County, Ohio",39,049,007213
3004,"Census Tract 72.14, Franklin County, Ohio",39,049,007214
5613,"Census Tract 72.15, Franklin County, Ohio",39,049,007215
6484,"Census Tract 73.01, Franklin County, Ohio",39,049,007301
4686,"Census Tract 73.02, Franklin County, Ohio",39,049,007302
5562,"Census Tract 73.03, Franklin County, Ohio",39,049,007303
3668,"Census Tract 7553.01, Licking County, Ohio",39,089,755301
4012,"Census Tract 7553.02, Licking County, Ohio",39,089,755302
2943,"Census Tract 7556.01, Licking County, Ohio",39,089,755601
2555,"Census Tract 7556.02, Licking County, Ohio",39,089,755602
4669,"Census Tract 7559.01, Licking County, Ohio",39,089,755901
1959,"Census Tract 7559.02, Licking County, Ohio",39,089,755902
2667,"Census Tract 7562.01, Licking County, Ohio",39,089,756201
2483,"Census Tract 7562.03, Licking County, Ohio",39,089,756203
6117,"Census Tract 7562.04, Licking County, Ohio",39,089,756204
4308,"Census Tract 7565, Licking County, Ohio",39,089,756500
3743,"Census Tract 7568.01, Licking County, Ohio",39,089,756801
1492,"Census Tract 7568.02, Licking County, Ohio",39,089,756802
3606,"Census Tract 7568.03, Licking County, Ohio",39,089,756803
4343,"Census Tract 7571, Licking County, Ohio",39,089,757100
4406,"Census Tract 7574.01, Licking County, Ohio",39,089,757401
2449,"Census Tract 7574.02, Licking County, Ohio",39,089,757402
3130,"Census Tract 7577.01, Licking County, Ohio",39,089,757701
5096,"Census Tract 7577.02, Licking County, Ohio",39,089,757702
2839,"Census Tract 7583, Licking County, Ohio",39,089,758300
3256,"Census Tract 7586.01, Licking County, Ohio",39,089,758601
4103,"Census Tract 7586.02, Licking County, Ohio",39,089,758602
2576,"Census Tract 7589.01, Licking County, Ohio",39,089,758901
3130,"Census Tract 7589.02, Licking County, Ohio",39,089,758902
3336,"Census Tract 7590, Licking County, Ohio",39,089,759000
4682,"Census Tract 7591.01, Licking County, Ohio",39,089,759101
3088,"Census Tract 7591.02, Licking County, Ohio",39,089,759102
3739,"Census Tract 38, Logan County, Ohio",39,091,003800
4691,"Census Tract 39, Logan County, Ohio",39,091,003900
2989,"Census Tract 40, Logan County, Ohio",39,091,004000
2624,"Census Tract 41, Logan County, Ohio",39,091,004100
1932,"Census Tract 42, Logan County, Ohio",39,091,004200
5410,"Census Tract 43, Logan County, Ohio",39,091,004300
4855,"Census Tract 44, Logan County, Ohio",39,091,004400
3809,"Census Tract 45, Logan County, Ohio",39,091,004500
5618,"Census Tract 46, Logan County, Ohio",39,091,004600
5602,"Census Tract 47, Logan County, Ohio",39,091,004700
4046,"Census Tract 48, Logan County, Ohio",39,091,004800
4131,"Census Tract 102, Lorain County, Ohio",39,093,010200
5524,"Census Tract 103, Lorain County, Ohio",39,093,010300
3684,"Census Tract 104, Lorain County, Ohio",39,093,010400
4610,"Census Tract 131.01, Lorain County, Ohio",39,093,013101
4870,"Census Tract 131.02, Lorain County, Ohio",39,093,013102
8387,"Census Tract 132.01, Lorain County, Ohio",39,093,013201
5366,"Census Tract 132.02, Lorain County, Ohio",39,093,013202
3474,"Census Tract 211, Lorain County, Ohio",39,093,021100
5527,"Census Tract 212, Lorain County, Ohio",39,093,021200
1937,"Census Tract 221, Lorain County, Ohio",39,093,022100
3271,"Census Tract 6017.03, Portage County, Ohio",39,133,601703
3097,"Census Tract 6017.04, Portage County, Ohio",39,133,601704
3748,"Census Tract 6018.01, Portage County, Ohio",39,133,601801
4441,"Census Tract 6018.02, Portage County, Ohio",39,133,601802
2711,"Census Tract 6019.01, Portage County, Ohio",39,133,601901
2822,"Census Tract 6019.02, Portage County, Ohio",39,133,601902
5298,"Census Tract 6020, Portage County, Ohio",39,133,602000
3744,"Census Tract 6021.01, Portage County, Ohio",39,133,602101
3442,"Census Tract 6021.02, Portage County, Ohio",39,133,602102
3214,"Census Tract 4001, Preble County, Ohio",39,135,400100
2120,"Census Tract 4101, Preble County, Ohio",39,135,410100
4428,"Census Tract 4201, Preble County, Ohio",39,135,420100
2706,"Census Tract 4301, Preble County, Ohio",39,135,430100
3715,"Census Tract 4401, Preble County, Ohio",39,135,440100
2233,"Census Tract 4501, Preble County, Ohio",39,135,450100
2231,"Census Tract 4550.01, Preble County, Ohio",39,135,455001
5640,"Census Tract 4550.02, Preble County, Ohio",39,135,455002
2727,"Census Tract 4601, Preble County, Ohio",39,135,460100
3626,"Census Tract 4701.01, Preble County, Ohio",39,135,470101
4080,"Census Tract 4701.02, Preble County, Ohio",39,135,470102
4275,"Census Tract 4801, Preble County, Ohio",39,135,480100
4618,"Census Tract 301, Putnam County, Ohio",39,137,030100
5857,"Census Tract 302, Putnam County, Ohio",39,137,030200
3665,"Census Tract 303.01, Putnam County, Ohio",39,137,030301
4129,"Census Tract 303.02, Putnam County, Ohio",39,137,030302
3247,"Census Tract 304, Putnam County, Ohio",39,137,030400
3664,"Census Tract 305, Putnam County, Ohio",39,137,030500
