STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,unique_id,unique_id2,unique_id3,unique_id4,County,Concat_cou,Concat_c_1,Concat_c_2,Concat_c_3,Concat_c_4,Concat_c_5,Concat_c_6,Concat_c_7,Concat_c_8,Concat_c_9,Concat_c10,Concat_c11,Concat_c12,Concat_c13,Concat_c14,Concat_c15,Concat_c16,Concat_c17,Concat_c18,Concat_c19,Concat_c20,Concat_c21,Concat_c22,Concat_c23,Concat_c24,Concat_c25,Concat_c26,Concat_c27,TPop_Int,lat,long
"39","041","011540","39041011540","115.40",Census Tract 115.40,G5020,S,"9772608","108892","+40.1688322","-082.9677156",041_011540,41_011540,,41_11540,Delaware County,"Census Tract 115.40, Delaware County, Ohio","511","35","238","121","117","3747","62","10","314","525","244","1493","1099","3675","2592","275","275","260","1114","1097","882","1670","39","41","11540","6206",41_11540,"6206",40.166249,-82.965682
"39","041","011710","39041011710","117.10",Census Tract 117.10,G5020,S,"5749578","0","+40.1389506","-082.9061417",041_011710,41_011710,,41_11710,Delaware County,"Census Tract 117.10, Delaware County, Ohio","243","0","112","89","42","4907","47","50","605","868","278","1430","1629","4810","3059","414","414","326","947","947","769","1900","39","41","11710","6651",41_11710,"6651",40.138950,-82.906142
"39","049","006323","39049006323","63.23",Census Tract 63.23,G5020,S,"2326207","0","+40.0250727","-083.0555028",049_006323,49_006323,,49_6323,Franklin County,"Census Tract 63.23, Franklin County, Ohio","124","26","66","24","8","2638","0","28","215","207","94","1101","993","2610","2094","389","389","345","371","371","351","1112","39","49","6323","3496",49_6323,"3496",40.025073,-83.055503
"39","049","006330","39049006330","63.30",Census Tract 63.30,G5020,S,"2846182","151941","+40.0233539","-083.0819291",049_006330,49_006330,,49_6330,Franklin County,"Census Tract 63.30, Franklin County, Ohio","154","30","31","84","9","3241","0","40","201","602","110","1465","823","3201","2288","675","675","575","814","774","623","1068","39","49","6330","4752",49_6330,"4752",40.023118,-83.080658
"39","049","006340","39049006340","63.40",Census Tract 63.40,G5020,S,"3278658","106553","+40.0552602","-083.0809270",049_006340,49_006340,,49_6340,Franklin County,"Census Tract 63.40, Franklin County, Ohio","153","24","34","79","16","2519","28","46","117","282","86","1048","912","2445","1960","343","343","311","505","487","445","966","39","49","6340","3614",49_6340,"3614",40.053627,-83.084422
"39","049","006351","39049006351","63.51",Census Tract 63.51,G5020,S,"2281483","15132","+40.0664173","-083.0541570",049_006351,49_006351,,49_6351,Franklin County,"Census Tract 63.51, Franklin County, Ohio","221","0","44","131","46","3364","46","61","780","572","187","951","767","3257","1718","829","734","491","518","517","329","1216","39","49","6351","4422",49_6351,"4422",40.067025,-83.054233
"39","049","006352","39049006352","63.52",Census Tract 63.52,G5020,S,"823499","0","+40.0552211","-083.0504838",049_006352,49_006352,,49_6352,Franklin County,"Census Tract 63.52, Franklin County, Ohio","483","9","60","81","333","2438","183","48","82","327","119","1019","660","2207","1679","1561","1531","1214","507","316","253","318","39","49","6352","3217",49_6352,"3217",40.055221,-83.050484
"39","049","006353","39049006353","63.53",Census Tract 63.53,G5020,S,"1739265","0","+40.0588235","-083.0698477",049_006353,49_006353,,49_6353,Franklin County,"Census Tract 63.53, Franklin County, Ohio","702","104","54","278","266","4131","76","180","838","1167","117","1257","496","3875","1753","1524","1470","909","980","900","240","1038","39","49","6353","5482",49_6353,"5482",40.058823,-83.069848
"39","049","007922","39049007922","79.22",Census Tract 79.22,G5020,S,"7913091","48148","+40.0473244","-083.1432213",049_007922,49_007922,,49_7922,Franklin County,"Census Tract 79.22, Franklin County, Ohio","696","80","159","279","178","4520","23","47","592","772","262","1465","1359","4450","2824","1458","1407","1113","950","931","560","1587","39","49","7922","6602",49_7922,"6602",40.045544,-83.142241
"39","049","007931","39049007931","79.31",Census Tract 79.31,G5020,S,"4100557","101458","+40.0253682","-083.1355656",049_007931,49_007931,,49_7931,Franklin County,"Census Tract 79.31, Franklin County, Ohio","248","16","97","70","65","3485","63","163","1113","739","247","910","250","3259","1160","1138","1082","381","550","521","203","1272","39","49","7931","4815",49_7931,"4815",40.024632,-83.135658
"39","049","009520","39049009520","95.20",Census Tract 95.20,G5020,S,"6330578","13050","+39.8861399","-082.9518208",049_009520,49_009520,,49_9520,Franklin County,"Census Tract 95.20, Franklin County, Ohio","311","37","104","162","8","3472","87","315","1560","639","371","323","177","3070","500","814","779","131","611","567","144","1412","39","49","9520","4997",49_9520,"4997",39.880793,-82.950039
"39","049","006372","39049006372","63.72",Census Tract 63.72,G5020,S,"2247270","60203","+40.0706021","-083.1009049",049_006372,49_006372,,49_6372,Franklin County,"Census Tract 63.72, Franklin County, Ohio","482","115","191","72","104","4451","101","150","770","1081","306","1243","800","4200","2043","1261","1207","663","969","916","396","1402","39","49","6372","6496",49_6372,"6496",40.072142,-83.098147
"39","049","006384","39049006384","63.84",Census Tract 63.84,G5020,S,"2459061","13035","+40.1224839","-083.0743319",049_006384,49_006384,,49_6384,Franklin County,"Census Tract 63.84, Franklin County, Ohio","420","21","27","266","106","3811","44","12","483","752","407","1323","790","3755","2113","1026","1026","592","714","714","524","1483","39","49","6384","5665",49_6384,"5665",40.121756,-83.073923
"39","049","006386","39049006386","63.86",Census Tract 63.86,G5020,S,"4332135","47096","+40.1031877","-083.0900443",049_006386,49_006386,,49_6386,Franklin County,"Census Tract 63.86, Franklin County, Ohio","256","30","100","79","47","3352","87","100","338","556","251","1227","793","3165","2020","1148","1085","800","575","575","401","900","39","49","6386","4425",49_6386,"4425",40.104264,-83.089937
"39","049","006387","39049006387","63.87",Census Tract 63.87,G5020,S,"3859781","48699","+40.0960845","-083.0661371",049_006387,49_006387,,49_6387,Franklin County,"Census Tract 63.87, Franklin County, Ohio","285","0","54","126","105","4353","55","93","793","475","334","1624","979","4205","2603","1426","1398","765","880","851","667","1094","39","49","6387","5855",49_6387,"5855",40.098554,-83.066318
"39","049","007941","39049007941","79.41",Census Tract 79.41,G5020,S,"7515005","246662","+40.0013479","-083.1014518",049_007941,49_007941,,49_7941,Franklin County,"Census Tract 79.41, Franklin County, Ohio","123","0","40","49","34","2125","0","70","293","264","179","946","373","2055","1319","836","814","660","430","430","280","589","39","49","7941","2880",49_7941,"2880",40.001266,-83.102524
"39","049","006410","39049006410","64.10",Census Tract 64.10,G5020,S,"2184724","75222","+40.0117459","-083.0823861",049_006410,49_006410,,49_6410,Franklin County,"Census Tract 64.10, Franklin County, Ohio","115","16","33","19","47","1943","20","0","154","170","131","751","717","1923","1468","298","298","238","545","545","395","787","39","49","6410","2889",49_6410,"2889",40.012531,-83.081813
"39","153","507201","39153507201","5072.01",Census Tract 5072.01,G5020,S,"2546444","0","+41.1232088","-081.5592462",153_507201,153_507201,,153_507201,Summit County,"Census Tract 5072.01, Summit County, Ohio","154","49","34","20","51","1954","26","11","280","537","245","636","219","1917","855","343","343","132","423","415","245","763","39","153","507201","2704",153_507201,"2704",41.123209,-81.559246
"39","153","507202","39153507202","5072.02",Census Tract 5072.02,G5020,S,"2627384","0","+41.1098284","-081.5578894",153_507202,153_507202,,153_507202,Summit County,"Census Tract 5072.02, Summit County, Ohio","191","46","57","74","14","2974","0","93","264","501","291","1179","646","2881","1825","579","579","238","418","418","235","928","39","153","507202","3762",153_507202,"3762",41.109828,-81.557890
"39","153","504700","39153504700","5047",Census Tract 5047,G5020,S,"1711215","0","+41.0432782","-081.5135793",153_504700,153_504700,,153_504700,Summit County,"Census Tract 5047, Summit County, Ohio","580","76","240","196","68","3333","28","106","1051","1184","297","509","158","3199","667","1102","1081","200","522","491","89","1073","39","153","504700","5090",153_504700,"5090",41.043278,-81.513579
"39","153","504800","39153504800","5048",Census Tract 5048,G5020,S,"2241749","0","+41.0343609","-081.5160884",153_504800,153_504800,,153_504800,Summit County,"Census Tract 5048, Summit County, Ohio","317","108","105","30","74","3544","77","253","1276","804","123","830","181","3214","1011","698","632","253","745","615","163","1206","39","153","504800","4825",153_504800,"4825",41.034361,-81.516088
"39","153","507600","39153507600","5076",Census Tract 5076,G5020,S,"1619210","39504","+41.1179371","-081.5035892",153_507600,153_507600,,153_507600,Summit County,"Census Tract 5076, Summit County, Ohio","598","102","224","256","16","3330","502","298","926","744","297","386","177","2530","563","463","298","82","873","704","125","1251","39","153","507600","5033",153_507600,"5033",41.117254,-81.503288
"39","153","510200","39153510200","5102",Census Tract 5102,G5020,S,"2902452","0","+41.0314739","-081.5914242",153_510200,153_510200,,153_510200,Summit County,"Census Tract 5102, Summit County, Ohio","242","57","100","80","5","2816","75","340","1242","544","185","312","118","2401","430","603","492","59","481","422","54","1159","39","153","510200","4030",153_510200,"4030",41.031474,-81.591423
"39","153","510500","39153510500","5105",Census Tract 5105,G5020,S,"2418990","0","+41.0154565","-081.6272076",153_510500,153_510500,,153_510500,Summit County,"Census Tract 5105, Summit County, Ohio","246","59","90","83","14","2997","143","394","1425","360","307","263","105","2460","368","519","458","89","586","477","121","1254","39","153","510500","4172",153_510500,"4172",41.015457,-81.627207
"39","049","007394","39049007394","73.94",Census Tract 73.94,G5020,S,"17596826","290288","+40.0367903","-082.8099309",049_007394,49_007394,,49_7394,Franklin County,"Census Tract 73.94, Franklin County, Ohio","65","21","30","14","0","1845","7","40","311","274","121","612","480","1798","1092","130","130","123","273","271","225","912","39","49","7394","2474",49_7394,"2474",40.034077,-82.810783
"39","153","520201","39153520201","5202.01",Census Tract 5202.01,G5020,S,"2116508","42456","+41.1277886","-081.5094119",153_520201,153_520201,,153_520201,Summit County,"Census Tract 5202.01, Summit County, Ohio","239","22","11","194","12","2013","0","9","564","448","138","650","204","2004","854","527","518","226","396","396","121","645","39","153","520201","2838",153_520201,"2838",41.128964,-81.509266
"39","049","001122","39049001122","11.22",Census Tract 11.22,G5020,S,"6058732","209776","+40.0077762","-083.0327659",049_001122,49_001122,,49_1122,Franklin County,"Census Tract 11.22, Franklin County, Ohio","2321","0","259","1876","186","602","2","0","33","69","12","214","272","600","486","293","293","244","64","64","58","205","39","49","1122","3000",49_1122,"3000",40.006586,-83.032042
"39","049","007041","39049007041","70.41",Census Tract 70.41,G5020,S,"3774051","67425","+40.1248738","-083.0270689",049_007041,49_007041,,49_7041,Franklin County,"Census Tract 70.41, Franklin County, Ohio","367","0","46","283","38","1556","14","6","175","296","101","571","393","1536","964","370","366","225","288","276","228","432","39","49","7041","2448",49_7041,"2448",40.124726,-83.024672
"39","049","007199","39049007199","71.99",Census Tract 71.99,G5020,S,"3524120","50457","+40.0673931","-082.9168415",049_007199,49_007199,,49_7199,Franklin County,"Census Tract 71.99, Franklin County, Ohio","480","15","222","61","182","4805","192","83","1292","1081","365","1163","629","4530","1792","861","826","434","1474","1474","799","1722","39","49","7199","7050",49_7199,"7050",40.068678,-82.914028
"39","049","007209","39049007209","72.09",Census Tract 72.09,G5020,S,"5715351","60480","+40.0674065","-082.8541053",049_007209,49_007209,,49_7209,Franklin County,"Census Tract 72.09, Franklin County, Ohio","593","46","138","217","192","6207","0","138","717","586","474","2617","1675","6069","4292","2252","2252","1732","1413","1391","1251","1455","39","49","7209","9200",49_7209,"9200",40.068746,-82.852062
"39","049","001121","39049001121","11.21",Census Tract 11.21,G5020,S,"900552","2724","+39.9989392","-083.0125017",049_001121,49_001121,,49_1121,Franklin County,"Census Tract 11.21, Franklin County, Ohio","10145","0","1427","8697","21","165","0","0","2","35","0","59","69","165","128","129","129","113","15","15","15","21","39","49","1121","10373",49_1121,"10373",40.000465,-83.012316
"39","041","012400","39041012400","124",Census Tract 124,G5020,S,"9660002","83199","+40.1449721","-082.9737588",041_012400,41_012400,,41_12400,Delaware County,"Census Tract 124, Delaware County, Ohio","496","0","78","131","287","4449","30","17","694","641","376","1503","1188","4402","2691","1687","1687","1226","917","917","782","1330","39","41","12400","6243",41_12400,"6243",40.144761,-82.974663
"39","025","040301","39025040301","403.01",Census Tract 403.01,G5020,S,"6276136","127443","+39.2508120","-084.2650088",025_040301,25_040301,,25_40301,Clermont County,"Census Tract 403.01, Clermont County, Ohio","206","29","41","91","45","2480","0","58","498","342","124","812","646","2422","1458","145","135","26","534","534","405","1407","39","25","40301","3739",25_40301,"3739",39.250635,-84.267548
"39","061","001900","39061001900","19",Census Tract 19,G5020,S,"1177582","29189","+39.1166615","-084.4946384",061_001900,61_001900,,61_1900,Hamilton County,"Census Tract 19, Hamilton County, Ohio","180","6","36","71","67","1673","6","78","261","344","52","668","264","1589","932","904","885","594","172","172","105","332","39","61","1900","2015",61_1900,"2015",39.116535,-84.492491
"39","061","002000","39061002000","20",Census Tract 20,G5020,S,"542328","0","+39.1224044","-084.4837808",061_002000,61_002000,,61_2000,Hamilton County,"Census Tract 20, Hamilton County, Ohio","103","0","10","30","63","1236","13","54","47","127","26","608","361","1169","969","524","515","450","138","117","104","286","39","61","2000","1394",61_2000,"1394",39.122404,-84.483781
"39","035","183100","39035183100","1831",Census Tract 1831,G5020,S,"1931086","33466","+41.4842672","-081.5778717",035_183100,35_183100,,35_183100,Cuyahoga County,"Census Tract 1831, Cuyahoga County, Ohio","145","0","5","106","34","2113","0","24","203","255","226","581","824","2089","1405","567","553","384","458","458","277","655","39","35","183100","2783",35_183100,"2783",41.483928,-81.578548
"39","035","183200","39035183200","1832",Census Tract 1832,G5020,S,"2856069","34659","+41.4794964","-081.5465686",035_183200,35_183200,,35_183200,Cuyahoga County,"Census Tract 1832, Cuyahoga County, Ohio","92","6","11","57","18","1703","0","16","28","125","38","560","936","1687","1496","77","77","52","339","333","325","728","39","35","183200","2499",35_183200,"2499",41.480144,-81.548899
"39","061","003600","39061003600","36",Census Tract 36,G5020,S,"746638","0","+39.1351507","-084.4857257",061_003600,61_003600,,61_3600,Hamilton County,"Census Tract 36, Hamilton County, Ohio","62","0","34","28","0","919","49","387","263","130","49","35","6","483","41","246","15","0","97","97","20","281","39","61","3600","1132",61_3600,"1132",39.135151,-84.485726
